Player_ID;Player;Actions;Progress
12782869;Qi the coconut;3197500;9110
1428445;MarkD1964;2923100;8270
10593569;Badvok the Bold;2857000;8110
854172183;Gabyb;2826300;8040
853267111;Kuniggsbog;2528600;7180
6730017;Peace.;2481000;7040
12985636;Thea the White 934;2436700;6880
2277993;Crusaderx;2363800;6730
11905133;Catacus;2352000;6670
10908871;Meru;2314600;6550
1891201;edman4444;2308100;6550
13086826;Alex The Great;2301500;6550
6723349;inb0x;2297800;6500
12213472;Crazy Caveman;2224100;6320
705849;lasherbob;2199400;6250
4194345;becop;2187500;6220
851616738;MagicI;2191200;6180
47808;vagelis99;2159800;6100
850307582;Rex Bellator;2114200;5960
849566070;Aspandiat;2093300;5850
850331824;Brocksta;2065900;5830
6141929;Carra;2041600;5800
2467302;Akita;2047000;5770
849260348;Tragach;2041900;5770
1436378;Dn4lor;2017100;5730
850676665;Vindicare;1991500;5650
11807816;Dpunk;1974500;5590
849762034;Diddler;1970700;5590
40674;vfrmark;1958400;5550
850813028;Cylens;1994900;5540
9762415;0p1ate;1949300;5530
851800597;Meandmyself;1941400;5520
852392307;Kain the Bloodthirsty;1938800;5480
10040909;Princess Fibird;1950700;5470
849380627;FastGunner;1908200;5430
852293256;Rolanddd;1923700;5420
45238;Frodoo;1902200;5400
7330083;S3xy Beast;1921800;5360
849603210;TSTT;1942000;5350
4765723;djcdjc;1877300;5330
849612867;TINY HEROS;1857700;5260
1758550;marco965;1827700;5180
11482655;El Kabong;1892800;5170
8622496;Waynes world1;1845500;5130
2465641;=Alpha=Wolf=;1816900;5130
850938639;Green II;1809500;5090
854681998;Zodman;1824500;5080
4225910;Hadrian the Intrepid 121;1814000;5080
854234220;Neesik;1785800;5040
850665098;Ellwinara;1778700;5030
827787;pywackit;1718800;4850
12992719;ChilliBeanz62;1695300;4790
853774595;Mr Sonic;1684800;4790
5367654;King John of Ambler;1690700;4770
104779;VITORO;1630200;4560
850445151;Swan76;1612500;4510
851894029;Afrodite1;1583000;4480
5374197;Pammy Norrie;1577000;4470
9795849;Magnus the Terrible 439;1525400;4300
5085500;Tarquinus the Lion 254;1477600;4190
11245188;Bernini;1474800;4180
851298155;willow324;1479400;4080
4749897;DutchTheIV;1446600;4020
2157644;Ebdonp;1428600;4010
1704186;Old No 7;1406200;3930
851598404;Khan Dada;1382600;3900
13309306;Ser Arthur Dayne.;1385100;3830
6451595;kamaika;1314400;3730
1148549;mehdialone;1279600;3550
853116853;Master Jai;1137600;3230
1724508;cvetkovic;1119300;3170
851549132;Herak;1034900;2780
12714764;Jaffa The O;861000;2400
850856498;FOE King Great;807000;2280
1726167;Bendrr;781000;2210
1083016;PromethiusTM;480900;1300
851362281;Diabsian;430100;1210
