Player_ID;Player;Actions;Progress
10593569;Badvok the Bold;1668800;4740
853257593;Footsoldier;1513500;4300
850331824;Brocksta;1499800;4270
6730017;Peace.;1496300;4260
12782869;Qi the coconut;1472200;4190
854681998;Zodman;1465500;4170
849566070;Aspandiat;1461600;4150
1428445;MarkD1964;1457300;4140
850813028;Cylens;1451100;4120
851616738;MagicI;1450800;4120
705849;lasherbob;1436600;4090
2277993;Crusaderx;1411700;4010
47808;vagelis99;1395300;3970
13309306;Ser Arthur Dayne.;1341200;3810
849603210;TSTT;1338300;3790
853267111;Bookbind Snugger;1308400;3720
2279421;Warriorpoet;1299000;3670
853774595;Mr Sonic;1287900;3650
1436378;Dn4lor;1283800;3650
850445151;Swan76;1266600;3600
45238;Frodoo;1266100;3600
8622496;Waynes world1;1251300;3560
2465641;=Alpha=Wolf=;1249700;3550
4225910;Hadrian the Intrepid 121;1236700;3510
855031788;Blackcong;1234300;3510
854648420;Pollar;1228200;3490
849762034;Diddler;1220600;3470
851894029;Afrodite1;1218100;3460
854304476;sidsid;1219800;3450
849612867;TINY HEROS;1214500;3450
849380627;FastGunner;1200100;3410
11807816;Dpunk;1177900;3330
11899618;Master A;1175700;3330
851598404;Khan Dada;1177400;3310
850665098;Ellwinara;1157200;3290
9762415;0p1ate;1148600;3260
851800597;Meandmyself;1148000;3260
850518321;alterdestiny;1128800;3210
853520455;Phillip the Fair;1107700;3150
851914808;Selene the Blessed 1233;1106600;3140
5374197;Pammy Norrie;1087200;3080
4765723;djcdjc;1065000;3030
9795849;Magnus the Terrible 439;1052400;2990
5367654;King John of Ambler;1051400;2980
1891201;edman4444;1033100;2940
850307582;Rex Bellator;1034400;2930
852293256;Rolanddd;1004600;2840
5085500;Tarquinus the Lion 254;1000300;2840
12992719;ChilliBeanz62;996800;2820
1148549;mehdialone;974900;2770
827787;pywackit;954900;2720
851298155;willow324;947200;2690
855299275;Thesseuss;930700;2640
4194345;becop;925700;2630
6141929;Carra;921600;2620
1724508;cvetkovic;853500;2420
11482655;El Kabong;837900;2360
4749897;DutchTheIV;821500;2330
850938639;Green II;817800;2320
853116853;Master Jai;705200;2000
621093;THE CHIEF;694500;1980
851362281;Diabsian;698800;1970
11245188;Bernini;687500;1950
1726167;Bendrr;683800;1940
854829381;Amimizuno;617200;1750
850481022;TRTLC;587700;1670
104779;VITORO;561100;1590
13086826;Alex The Great;476000;1350
853346321;Moiraine of the Blue;423100;1190
12714764;Jaffa The O;401300;1130
761097;gareth dragonsbane;401900;1110
10908871;Meru;374600;1060
853797540;Odinn;169600;470
