Player_ID,Player,Actions,Progress
12782869,Qi the coconut,3103700,8840
1428445,MarkD1964,2810800,7980
6730017,Peace.,2645600,7500
1891201,edman4444,2595200,7330
10593569,Badvok the Bold,2489300,7080
2467302,Akita,2483800,6920
6723349,inb0x,2445900,6900
11905133,Catacus,2425500,6890
13086826,Alex The Great,2306000,6520
853267111,Kuniggsbog,2255900,6370
705849,lasherbob,2229900,6350
47808,vagelis99,2173700,6170
2277993,Crusaderx,2116100,6000
852252225,Newmoon88,2105100,5930
12213472,Crazy Caveman,2003200,5680
40674,vfrmark,1968500,5600
850813028,Cylens,2022000,5580
6141929,Carra,1975400,5580
851616738,MagicI,1998100,5550
852392307,Kain the Bloodthirsty,1957200,5550
852293256,Rolanddd,1958300,5540
7330083,S3xy Beast,1987900,5500
851800597,Meandmyself,1922600,5440
4765723,djcdjc,1917100,5420
9762415,0p1ate,1889400,5360
850331824,Brocksta,1896000,5340
5367654,King John of Ambler,1882700,5330
849566070,Aspandiat,1895400,5320
849762034,Diddler,1881100,5310
1436378,Dn4lor,1868100,5310
849260348,Tragach,1892900,5300
850307582,Rex Bellator,1858900,5280
45238,Frodoo,1856600,5280
11807816,Dpunk,1857600,5260
10040909,Princess Fibird,1891800,5240
849380627,FastGunner,1837800,5220
849603210,TSTT,1841800,5160
2465641,=Alpha=Wolf=,1818200,5100
849612867,TINY HEROS,1797700,5100
8622496,Waynes world1,1793900,5080
1758550,marco965,1776200,4980
827787,pywackit,1749000,4950
853774595,Mr Sonic,1719100,4890
850938639,Green II,1718400,4850
11245188,Bernini,1714600,4850
11482655,El Kabong,1699300,4760
12992719,ChilliBeanz62,1678000,4720
850676665,Vindicare,1652700,4690
4225910,Hadrian the Intrepid 121,1678700,4680
851894029,Afrodite1,1658700,4680
5374197,Pammy Norrie,1596200,4520
12985636,Thea the White 934,1580200,4400
850665098,Ellwinara,1574100,4400
854234220,Neesik,1557000,4380
104779,VITORO,1527500,4310
1704186,Old No 7,1483800,4180
5085500,Tarquinus the Lion 254,1426600,4040
9795849,Magnus the Terrible 439,1450000,4010
851298155,willow324,1407900,3860
850445151,Swan76,1262300,3540
851598404,-Baba Yaga-,1174100,3270
4194345,becop,1122200,3190
1724508,cvetkovic,1097500,3100
6451595,kamaika,1095400,3040
1148549,mehdialone,999400,2790
13309306,Ser Arthur Dayne.,945000,2620
851549132,Herak,965500,2490
851362281,Diabsian,885400,2490
1726167,Bendrr,784400,2210
853116853,Master Jai,760000,2150
850856498,FOE King Great,713100,2010
1083016,PromethiusTM,581400,1620
4749897,DutchTheIV,442400,1250
12714764,Jaffa The O,422200,1180
